RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
395246,247,"Yuba City, CA",msa,CA,279814.0,275721.0,277299.0,275623.0,283119.0,284679.0,290513.0,285757.0,292195.0,296605.0,295444.0,296733.0,293011.0,301340.0,299322.0,304522.0,302791.0,307295.0,304793.0,306079.0,306032.0,307840.0,312419.0,316200.0,322297.0,328043.0,332015.0,337566.0,342378.0,351414.0,356349.0,359707.0,368507.0,371424.0,381927.0,383472.0,388071.0,387340.0,392212.0,398241.0,400463.0,399982.0,405065.0,416178.0,425484.0,428740.0,425084.0,423256.0,421267.0,424237.0,416164.0,408272.0,395421.0,394326.0,396220.0,398585.0,404128.0,409751.0,414366.0,403407.0,401207.0,400920.0,409228.0,408126.0,402960.0,402164.0,399211.0,406612.0,410832.0,418493.0,424450.0,421928.0,419027.0,408894.0,415627.0,413178.0,426553.0
394406,248,"Bowling Green, KY",msa,KY,168921.0,169437.0,169615.0,160697.0,162030.0,158337.0,163558.0,165178.0,172175.0,172812.0,171380.0,168279.0,166350.0,170158.0,177200.0,184330.0,185049.0,182968.0,179600.0,181589.0,190973.0,193016.0,196967.0,189273.0,191490.0,194246.0,199976.0,205765.0,203619.0,199631.0,194231.0,195369.0,203092.0,206834.0,216033.0,215735.0,216106.0,212109.0,219048.0,224387.0,238578.0,235946.0,238762.0,227827.0,234207.0,228090.0,233518.0,227247.0,236153.0,236798.0,236435.0,235066.0,225477.0,227854.0,232590.0,234769.0,245708.0,243167.0,248859.0,246818.0,253209.0,259736.0,258368.0,259093.0,262965.0,265412.0,263924.0,263877.0,256555.0,261463.0,257267.0,266756.0,257792.0,267522.0,266698.0,271190.0,264370.0
395119,249,"St. George, UT",msa,UT,296599.0,296068.0,299668.0,301141.0,299363.0,297911.0,295110.0,297654.0,295644.0,299007.0,303550.0,307607.0,314617.0,319599.0,323191.0,322473.0,319481.0,314403.0,317694.0,323065.0,328464.0,322908.0,324596.0,332289.0,348444.0,361656.0,373447.0,382346.0,388875.0,384548.0,382920.0,392396.0,410480.0,429885.0,432697.0,444964.0,446507.0,445567.0,447815.0,459636.0,472652.0,482000.0,485722.0,506308.0,535405.0,544464.0,550344.0,537812.0,536173.0,515244.0,507785.0,499782.0,499680.0,481051.0,470365.0,468094.0,479083.0,489467.0,490109.0,490909.0,482428.0,500293.0,493514.0,517131.0,508410.0,532641.0,517114.0,515806.0,509523.0,518286.0,516264.0,511058.0,509263.0,520645.0,515468.0,508213.0,505724.0
394896,250,"Muskegon, MI",msa,MI,116674.0,117431.0,119080.0,114157.0,113269.0,115071.0,122252.0,130000.0,131892.0,133631.0,129603.0,131178.0,131542.0,135515.0,134679.0,133961.0,135093.0,130448.0,130470.0,122768.0,132885.0,130106.0,137891.0,137205.0,146730.0,151661.0,155425.0,154457.0,150552.0,147755.0,148631.0,150790.0,153874.0,154674.0,157314.0,154664.0,155934.0,161164.0,168459.0,170765.0,168128.0,164011.0,168684.0,167463.0,173403.0,171005.0,176293.0,179023.0,185962.0,190912.0,190979.0,186913.0,185655.0,182733.0,175721.0,173566.0,170165.0,178427.0,179452.0,188687.0,192231.0,194551.0,196114.0,197548.0,196558.0,193009.0,185109.0,186651.0,188381.0,193345.0,201344.0,206072.0,212875.0,201345.0,201632.0,202045.0,209969.0
394299,251,"Abilene, TX",msa,TX,141578.0,147448.0,155030.0,161931.0,164975.0,160156.0,157854.0,154007.0,160412.0,164956.0,167642.0,164253.0,165775.0,162192.0,162422.0,162336.0,162581.0,166669.0,160590.0,159367.0,161058.0,163171.0,169069.0,170670.0,176776.0,176975.0,178905.0,181756.0,184096.0,183188.0,191359.0,191490.0,193834.0,185982.0,192190.0,192880.0,197471.0,196486.0,201799.0,199909.0,203905.0,203034.0,208998.0,209273.0,210219.0,212665.0,215741.0,219484.0,224966.0,221190.0,217202.0,203026.0,202951.0,204033.0,205614.0,207307.0,206353.0,208914.0,203042.0,209076.0,210578.0,220181.0,220333.0,220531.0,210557.0,215510.0,225762.0,235937.0,232921.0,229664.0,231366.0,232269.0,230441.0,231346.0,235467.0,234716.0,234989.0
394707,252,"Iowa City, IA",msa,IA,219604.0,221864.0,229835.0,226646.0,221810.0,222983.0,228800.0,231673.0,229850.0,226621.0,223106.0,223635.0,228478.0,229987.0,231799.0,238674.0,239892.0,245062.0,230919.0,235719.0,232147.0,239216.0,236549.0,236191.0,235396.0,239563.0,245986.0,252085.0,248536.0,238503.0,232406.0,241021.0,253541.0,259958.0,258984.0,256359.0,253766.0,254683.0,253061.0,250894.0,249130.0,244456.0,244894.0,244619.0,255945.0,267518.0,273330.0,273815.0,268795.0,261891.0,258743.0,252412.0,251998.0,254283.0,258382.0,269325.0,267927.0,274075.0,271583.0,278628.0,285766.0,286008.0,282172.0,279485.0,284807.0,294787.0,300014.0,293620.0,281746.0,277284.0,285713.0,300431.0,319710.0,316423.0,322412.0,311173.0,318673.0
394351,253,"Auburn, AL",msa,AL,208715.0,207953.0,204994.0,211936.0,207269.0,207841.0,199873.0,203637.0,197454.0,194963.0,195415.0,206559.0,209705.0,211415.0,209134.0,210046.0,208881.0,207721.0,214467.0,215351.0,216108.0,212387.0,217783.0,218294.0,224090.0,223474.0,235493.0,235337.0,240605.0,237905.0,248038.0,254525.0,259541.0,256941.0,256215.0,257184.0,252040.0,248004.0,246645.0,246510.0,247708.0,249366.0,253611.0,254772.0,263431.0,267850.0,270052.0,269125.0,267404.0,266745.0,262186.0,263342.0,273436.0,279546.0,279027.0,272287.0,261138.0,273671.0,288163.0,303560.0,298808.0,296169.0,291794.0,288167.0,279557.0,276071.0,283383.0,292235.0,301384.0,305303.0,310633.0,316290.0,323327.0,317859.0,315807.0,311938.0,317730.0
394860,254,"Midland, TX",msa,TX,286278.0,285132.0,286079.0,286250.0,284220.0,285701.0,287547.0,295205.0,301589.0,302219.0,300579.0,300424.0,303979.0,303218.0,297450.0,296255.0,297833.0,299157.0,294600.0,299583.0,302536.0,298447.0,285346.0,283448.0,290323.0,296732.0,295020.0,291465.0,286467.0,298695.0,305036.0,307915.0,298911.0,296210.0,296123.0,300371.0,299399.0,301578.0,301342.0,310833.0,312757.0,311501.0,305571.0,307820.0,310795.0,316242.0,316367.0,318616.0,319560.0,317681.0,313037.0,304530.0,306803.0,311773.0,311473.0,311936.0,315578.0,323329.0,324767.0,327233.0,327377.0,331409.0,336696.0,342300.0,343404.0,337125.0,334970.0,333000.0,332166.0,334593.0,343816.0,349420.0,358732.0,352811.0,360688.0,352782.0,359709.0
394671,255,"Hattiesburg, MS",msa,MS,149920.0,151221.0,148999.0,157195.0,149994.0,152374.0,150494.0,161761.0,166120.0,172845.0,165787.0,165009.0,166902.0,168954.0,165908.0,159175.0,151252.0,155968.0,158928.0,165622.0,165205.0,166094.0,169064.0,171493.0,172906.0,179190.0,183220.0,183933.0,177342.0,177908.0,181813.0,187692.0,190335.0,193931.0,190670.0,189871.0,196147.0,199471.0,199429.0,193710.0,191495.0,188783.0,185987.0,188906.0,192483.0,199758.0,204725.0,208939.0,207061.0,203486.0,203683.0,202577.0,200609.0,198593.0,199297.0,208766.0,217942.0,223894.0,225325.0,223999.0,218427.0,216194.0,212736.0,224395.0,229333.0,238591.0,232113.0,227021.0,221088.0,232962.0,233731.0,241069.0,228223.0,228990.0,219235.0,229182.0,227577.0
753869,255,"Bloomington, IL",msa,IL,156578.0,158027.0,160325.0,157757.0,161503.0,159058.0,155485.0,151198.0,152178.0,158007.0,157447.0,155797.0,151275.0,152386.0,150800.0,153578.0,153621.0,156920.0,155280.0,153218.0,156275.0,160953.0,162167.0,158027.0,157339.0,160123.0,162119.0,159908.0,158905.0,159238.0,159219.0,157399.0,156255.0,160023.0,163589.0,166529.0,169506.0,173862.0,175583.0,172298.0,168109.0,168399.0,173644.0,174876.0,176042.0,177431.0,184575.0,194117.0,195174.0,191011.0,184288.0,187022.0,184141.0,185670.0,178176.0,185359.0,196486.0,209053.0,217743.0,218671.0,213878.0,214663.0,204626.0,207018.0,204132.0,205136.0,204267.0,206506.0,211104.0,220533.0,230948.0,233105.0,232737.0,223143.0,226537.0,216696.0,223520.0
394944,257,"Oshkosh, WI",msa,WI,150852.0,151856.0,152579.0,146233.0,152547.0,150496.0,159437.0,157028.0,160543.0,152883.0,145140.0,145323.0,148923.0,154508.0,151662.0,154269.0,156461.0,163970.0,161417.0,164106.0,161754.0,164242.0,161296.0,164271.0,164887.0,166304.0,163178.0,168130.0,168965.0,174172.0,173413.0,174592.0,173085.0,176565.0,178769.0,181830.0,182278.0,185728.0,191207.0,190382.0,186136.0,187970.0,187109.0,194991.0,191454.0,202016.0,206436.0,209641.0,207965.0,210792.0,213152.0,214591.0,204500.0,197420.0,197099.0,201546.0,213116.0,226232.0,230510.0,232064.0,223213.0,229232.0,234744.0,237990.0,235971.0,229060.0,228290.0,224832.0,234250.0,239791.0,255081.0,251236.0,255370.0,248479.0,249667.0,250548.0,253666.0
394555,258,"Eau Claire, WI",msa,WI,164927.0,164534.0,164453.0,165855.0,171185.0,174073.0,173352.0,171943.0,175516.0,177821.0,179849.0,177504.0,177433.0,174812.0,174616.0,175055.0,179724.0,180267.0,182453.0,181814.0,187064.0,189832.0,186989.0,187170.0,190914.0,203718.0,205635.0,204000.0,200790.0,196477.0,194711.0,192037.0,201675.0,203762.0,210648.0,211018.0,217720.0,224098.0,229532.0,229734.0,230783.0,228076.0,240616.0,245413.0,257008.0,247844.0,248719.0,252048.0,255537.0,258608.0,250050.0,250673.0,239565.0,242972.0,245105.0,263057.0,260016.0,262759.0,254797.0,260330.0,271395.0,269757.0,266678.0,255051.0,257152.0,264742.0,261668.0,267298.0,268548.0,284662.0,292346.0,289835.0,283573.0,277329.0,278077.0,284010.0,287380.0
394651,259,"Greenville, NC",msa,NC,146621.0,147589.0,147544.0,153147.0,154756.0,158035.0,154297.0,149097.0,151634.0,154915.0,164081.0,163483.0,162209.0,157235.0,157032.0,158643.0,157807.0,157255.0,156181.0,163976.0,164251.0,165240.0,163932.0,164147.0,173626.0,176436.0,179100.0,175280.0,176175.0,176821.0,182895.0,179840.0,180834.0,177436.0,186905.0,196019.0,203526.0,206699.0,205173.0,200058.0,198689.0,199376.0,207470.0,213484.0,219760.0,220116.0,219228.0,226014.0,227549.0,233564.0,228778.0,239924.0,234492.0,231644.0,222259.0,221305.0,225426.0,234458.0,244062.0,247931.0,241733.0,237755.0,229653.0,236005.0,240903.0,248505.0,240240.0,238242.0,232858.0,239577.0,237968.0,245765.0,250295.0,250185.0,248633.0,241593.0,246079.0
394428,260,"Burlington, NC",msa,NC,151955.0,156833.0,150756.0,161712.0,161794.0,167839.0,160108.0,154815.0,158141.0,162328.0,164060.0,163641.0,163404.0,164831.0,163730.0,160000.0,162485.0,162709.0,166214.0,168680.0,171184.0,169676.0,171188.0,179287.0,191397.0,189383.0,188636.0,185578.0,188086.0,187219.0,188750.0,190661.0,188323.0,196990.0,202834.0,207009.0,212229.0,219720.0,234292.0,225966.0,229705.0,221697.0,222202.0,214160.0,225357.0,241995.0,254097.0,254629.0,250080.0,249247.0,249311.0,246533.0,233863.0,231778.0,233718.0,238237.0,236973.0,238282.0,245222.0,249519.0,249051.0,251425.0,245518.0,242520.0,232548.0,236896.0,243381.0,255391.0,265428.0,260667.0,260059.0,259023.0,270424.0,269220.0,269921.0,271662.0,284414.0
395210,261,"Waterloo, IA",msa,IA,139223.0,140486.0,135894.0,132173.0,134240.0,138661.0,142993.0,139078.0,137130.0,137623.0,140948.0,141823.0,142291.0,141476.0,140298.0,144495.0,142128.0,142204.0,135721.0,139117.0,142172.0,146252.0,147813.0,143014.0,145956.0,148768.0,149197.0,144811.0,142589.0,150977.0,151258.0,149991.0,145703.0,145445.0,150500.0,152205.0,152741.0,152348.0,152143.0,154859.0,152946.0,153615.0,154430.0,151092.0,150579.0,154597.0,162668.0,167385.0,167443.0,163175.0,160519.0,157432.0,159508.0,161295.0,165917.0,165077.0,162788.0,160935.0,165461.0,167127.0,169829.0,168515.0,175203.0,175142.0,175505.0,171385.0,177799.0,189065.0,187545.0,181572.0,179729.0,187542.0,190355.0,184135.0,189517.0,192582.0,201156.0
394480,262,"Coeur d'Alene, ID",msa,ID,286035.0,290627.0,291914.0,289736.0,283125.0,282807.0,284833.0,287948.0,294070.0,298212.0,306922.0,313035.0,319419.0,321467.0,317981.0,325605.0,334790.0,339564.0,335812.0,332053.0,339965.0,342519.0,345496.0,359747.0,373738.0,397347.0,403160.0,417619.0,420138.0,434391.0,441036.0,465683.0,474842.0,484024.0,484231.0,499790.0,509700.0,507642.0,503955.0,499121.0,503141.0,514134.0,524401.0,545957.0,562284.0,581383.0,578648.0,562271.0,538119.0,520661.0,514334.0,502821.0,508156.0,501129.0,504237.0,496854.0,501247.0,516732.0,523821.0,530962.0,531307.0,544560.0,549877.0,535740.0,519977.0,492108.0,503311.0,507437.0,528978.0,532966.0,540122.0,544472.0,540086.0,537676.0,533738.0,539154.0,538441.0
394553,263,"East Stroudsburg, PA",msa,PA,143273.0,143882.0,143405.0,146465.0,146765.0,146795.0,148056.0,149500.0,154098.0,150422.0,151168.0,149216.0,153740.0,154922.0,159469.0,160561.0,160869.0,158281.0,158155.0,158683.0,159938.0,157722.0,156535.0,160506.0,171120.0,180021.0,184652.0,,196576.0,199224.0,202530.0,211142.0,220996.0,231066.0,228441.0,230582.0,229667.0,233212.0,236763.0,238076.0,239539.0,237438.0,245642.0,258142.0,270481.0,266993.0,263715.0,261589.0,262694.0,267113.0,265654.0,267426.0,264666.0,273384.0,276159.0,279426.0,273441.0,272282.0,273923.0,275986.0,281506.0,280791.0,282875.0,284624.0,289199.0,285157.0,282415.0,281354.0,282571.0,285429.0,286176.0,291972.0,293963.0,294701.0,298555.0,299063.0,303051.0
395007,264,"Pueblo, CO",msa,CO,172183.0,169365.0,167208.0,166007.0,159784.0,166092.0,171451.0,181235.0,177137.0,176989.0,182067.0,188850.0,191826.0,189968.0,188564.0,191217.0,192340.0,196306.0,190474.0,192133.0,190436.0,189832.0,189648.0,195756.0,206519.0,220364.0,221727.0,229771.0,229417.0,235515.0,232063.0,231721.0,233779.0,240332.0,244472.0,251358.0,259725.0,267164.0,263157.0,261124.0,267797.0,269998.0,274192.0,273554.0,277112.0,284565.0,283238.0,284832.0,269397.0,264600.0,254561.0,255378.0,254246.0,259214.0,267259.0,281554.0,285706.0,281311.0,273848.0,274299.0,280649.0,275017.0,275847.0,260036.0,266976.0,267375.0,282624.0,284248.0,277858.0,280192.0,285416.0,288716.0,291327.0,289159.0,290914.0,290238.0,291831.0
394392,265,"Blacksburg, VA",msa,VA,170167.0,169019.0,169124.0,177376.0,178371.0,175695.0,174843.0,181380.0,187412.0,188745.0,182463.0,180000.0,182299.0,188774.0,189296.0,186439.0,190928.0,196626.0,203579.0,205569.0,205094.0,205825.0,200482.0,213536.0,205745.0,212997.0,212798.0,223802.0,217981.0,206905.0,206565.0,217966.0,221604.0,228254.0,227445.0,240165.0,240672.0,240511.0,234980.0,232417.0,235495.0,246417.0,253454.0,260756.0,259448.0,253632.0,262090.0,255650.0,259503.0,256037.0,255620.0,258974.0,252208.0,254547.0,255952.0,247355.0,259221.0,277354.0,289292.0,281339.0,264003.0,271558.0,276582.0,270155.0,267329.0,273257.0,283693.0,280914.0,271710.0,266914.0,266054.0,268592.0,287013.0,289870.0,291985.0,287282.0,292918.0
395215,266,"Wausau, WI",msa,WI,136608.0,139477.0,137853.0,140515.0,134971.0,138544.0,138030.0,148318.0,147708.0,152262.0,148658.0,148232.0,149881.0,149107.0,150683.0,148752.0,148625.0,149683.0,151551.0,155218.0,157104.0,158925.0,153099.0,158503.0,160198.0,165660.0,164779.0,162984.0,166382.0,164445.0,163449.0,161158.0,159643.0,163822.0,164625.0,171894.0,169505.0,173556.0,176393.0,183368.0,182222.0,176269.0,176333.0,174791.0,181546.0,181660.0,192008.0,190535.0,190649.0,189398.0,189369.0,191697.0,183392.0,188255.0,190161.0,194331.0,188676.0,191278.0,191690.0,195406.0,202255.0,211947.0,215200.0,211195.0,198713.0,197229.0,197756.0,210158.0,223160.0,230482.0,230733.0,223153.0,221503.0,223584.0,231522.0,234338.0,236086.0
394731,267,"Kahului, HI",msa,HI,680156.0,706694.0,709154.0,731103.0,715481.0,709642.0,711690.0,713730.0,740461.0,724580.0,727344.0,717165.0,737521.0,739830.0,732079.0,701230.0,696344.0,698537.0,722979.0,750447.0,744335.0,756576.0,755627.0,774166.0,763432.0,773095.0,797599.0,817478.0,822000.0,860162.0,876535.0,900019.0,891192.0,907681.0,937024.0,941043.0,950697.0,950393.0,953337.0,961888.0,1012349.0,1042013.0,1075553.0,1059158.0,1092497.0,1132304.0,1184068.0,1145010.0,1073514.0,1023932.0,1056238.0,1105709.0,1113222.0,1102345.0,1051987.0,1068142.0,1045509.0,1128800.0,1082020.0,1116785.0,1080763.0,1183420.0,1226494.0,1215709.0,1174864.0,1209866.0,1250982.0,1267273.0,1241936.0,1255620.0,1305061.0,1266144.0,1286182.0,1251212.0,1281219.0,1278361.0,1298280.0
394720,268,"Janesville, WI",msa,WI,148569.0,146943.0,148163.0,145654.0,145077.0,145209.0,148528.0,150394.0,149238.0,146451.0,151826.0,157519.0,159601.0,158056.0,157999.0,161421.0,162128.0,160040.0,159292.0,162313.0,165528.0,164610.0,163651.0,166085.0,170370.0,173986.0,175524.0,175996.0,176795.0,178013.0,182522.0,186423.0,187910.0,188326.0,186198.0,182731.0,180969.0,184843.0,187763.0,188013.0,185790.0,185692.0,187728.0,184005.0,189659.0,195341.0,209686.0,212373.0,216985.0,216829.0,213371.0,207987.0,204925.0,209993.0,216850.0,218029.0,215905.0,216835.0,220717.0,225609.0,224685.0,223094.0,222322.0,223383.0,224938.0,227542.0,220192.0,215475.0,219192.0,226551.0,238760.0,242737.0,247973.0,243958.0,237300.0,238762.0,244338.0
394393,270,"Bloomington, IN",msa,IN,184933.0,186014.0,186967.0,189829.0,191691.0,195282.0,196070.0,199206.0,204736.0,210380.0,215170.0,212092.0,210436.0,207141.0,205628.0,201971.0,209289.0,207531.0,211946.0,211423.0,214079.0,218405.0,215374.0,216239.0,223108.0,230345.0,246837.0,247739.0,248629.0,247957.0,244049.0,246177.0,246345.0,249524.0,251453.0,244664.0,244831.0,239064.0,244297.0,244249.0,251078.0,248772.0,253564.0,263788.0,275285.0,280928.0,279636.0,272627.0,270285.0,262066.0,266279.0,272815.0,279884.0,278452.0,264724.0,255666.0,250298.0,258036.0,277269.0,285089.0,287021.0,297374.0,305712.0,312715.0,287566.0,284096.0,290532.0,302124.0,310515.0,315979.0,321971.0,319203.0,313963.0,308133.0,302065.0,299458.0,298679.0
394930,271,"Odessa, TX",msa,TX,199651.0,201342.0,199180.0,200137.0,201053.0,200246.0,200892.0,213133.0,217588.0,217757.0,218953.0,226750.0,234099.0,228614.0,226240.0,225831.0,226279.0,221550.0,221576.0,223055.0,229833.0,235121.0,229618.0,220428.0,212603.0,215232.0,223196.0,222934.0,226300.0,222879.0,226564.0,223707.0,228747.0,227130.0,225166.0,224255.0,225399.0,229324.0,230540.0,235130.0,233369.0,232679.0,232662.0,237798.0,244410.0,244350.0,241188.0,236537.0,241103.0,245577.0,249089.0,247089.0,232857.0,212725.0,204104.0,217379.0,238661.0,247978.0,246231.0,235035.0,231435.0,238110.0,244562.0,247566.0,243159.0,250609.0,260433.0,267149.0,268146.0,260991.0,258501.0,249050.0,256552.0,252012.0,261384.0,256131.0,262916.0
394710,272,"Jackson, MI",msa,MI,122704.0,122845.0,123496.0,121473.0,125981.0,124352.0,132559.0,128584.0,130623.0,125297.0,132171.0,131613.0,135138.0,134321.0,136686.0,139529.0,137758.0,135457.0,134469.0,138974.0,145098.0,141803.0,138330.0,140713.0,145143.0,151463.0,152378.0,151007.0,150381.0,151974.0,154249.0,154764.0,152991.0,149778.0,150557.0,151355.0,158413.0,164710.0,169015.0,167719.0,165798.0,162613.0,164271.0,165522.0,169522.0,166577.0,171131.0,168867.0,168680.0,164000.0,161765.0,155684.0,156768.0,160509.0,159812.0,154677.0,159456.0,166636.0,173235.0,177127.0,178565.0,182208.0,181866.0,180904.0,181068.0,181782.0,183993.0,191174.0,194550.0,200399.0,196236.0,198085.0,191898.0,192316.0,193133.0,197780.0,198252.0
395125,273,"State College, PA",msa,PA,244203.0,243919.0,240379.0,240680.0,234258.0,228903.0,228605.0,231640.0,232600.0,244871.0,247592.0,261546.0,260761.0,257950.0,255599.0,253745.0,255831.0,258494.0,258001.0,260327.0,264874.0,261584.0,267667.0,256199.0,263517.0,257806.0,267895.0,271010.0,272907.0,265537.0,260210.0,263915.0,271128.0,274810.0,271680.0,273301.0,273239.0,275497.0,275071.0,277982.0,280532.0,284293.0,277957.0,282141.0,295884.0,316825.0,317313.0,309801.0,306039.0,304133.0,306172.0,305866.0,311769.0,302843.0,307855.0,319472.0,329199.0,319611.0,312822.0,323130.0,326444.0,321464.0,313468.0,316218.0,313368.0,315137.0,309827.0,321856.0,322039.0,340295.0,331308.0,329954.0,323793.0,333484.0,336725.0,347041.0,348672.0
395079,274,"Sebastian, FL",msa,FL,226099.0,225140.0,225670.0,226808.0,225345.0,223094.0,218839.0,223838.0,228690.0,233583.0,229295.0,230368.0,229284.0,233483.0,233016.0,236513.0,236975.0,238882.0,236121.0,238869.0,241283.0,241680.0,236126.0,237576.0,243285.0,254544.0,263639.0,265426.0,264059.0,265995.0,270553.0,283343.0,291878.0,303663.0,305932.0,311971.0,313576.0,315288.0,313394.0,314672.0,321806.0,332924.0,339133.0,345091.0,344729.0,353055.0,365406.0,364327.0,360191.0,345382.0,348338.0,341446.0,348096.0,357633.0,364600.0,378842.0,380122.0,395057.0,387272.0,372851.0,361694.0,356894.0,365585.0,372983.0,374028.0,376872.0,382216.0,396435.0,405877.0,398979.0,389634.0,382080.0,376308.0,379167.0,378680.0,393439.0,398574.0
394814,275,"Madera, CA",msa,CA,248887.0,253948.0,255523.0,258310.0,257472.0,260061.0,259285.0,255260.0,257276.0,261184.0,268509.0,271491.0,268155.0,263878.0,264469.0,273865.0,277706.0,288426.0,287173.0,288749.0,281226.0,276843.0,280060.0,284888.0,301313.0,311994.0,311508.0,309054.0,310266.0,316960.0,329896.0,339501.0,350548.0,351854.0,347966.0,348774.0,349833.0,353429.0,361023.0,372085.0,377652.0,369306.0,367551.0,378999.0,390479.0,391535.0,390263.0,399477.0,399306.0,396135.0,388242.0,389674.0,402247.0,401028.0,395755.0,384577.0,386040.0,389537.0,399551.0,403399.0,417070.0,410319.0,408999.0,394580.0,397886.0,399971.0,406724.0,408417.0,414838.0,420145.0,414404.0,404094.0,399427.0,408152.0,414471.0,415488.0,413006.0
394523,276,"Decatur, AL",msa,AL,127551.0,129158.0,128059.0,124596.0,124456.0,127152.0,127902.0,135314.0,137346.0,138055.0,127367.0,123141.0,118881.0,122559.0,126355.0,124596.0,125089.0,121597.0,130653.0,131141.0,135968.0,131878.0,134572.0,140008.0,140535.0,146492.0,147237.0,155014.0,158595.0,160021.0,159902.0,152452.0,146236.0,148922.0,153372.0,161687.0,159553.0,161730.0,159504.0,160475.0,171708.0,179839.0,188708.0,180651.0,187743.0,184379.0,189008.0,185689.0,190847.0,188299.0,188611.0,184964.0,183031.0,176356.0,181107.0,185670.0,194791.0,189922.0,200984.0,199785.0,208301.0,200259.0,203695.0,198176.0,198482.0,195125.0,205013.0,210091.0,211902.0,206661.0,205602.0,196314.0,202395.0,207398.0,211981.0,214998.0,210870.0
394453,277,"Chambersburg, PA",msa,PA,165736.0,166167.0,169991.0,173120.0,177785.0,174320.0,173353.0,170843.0,170713.0,172674.0,171996.0,177512.0,176088.0,174950.0,175906.0,177965.0,182365.0,179141.0,174937.0,175697.0,176000.0,180879.0,183331.0,186749.0,190131.0,193326.0,197245.0,196210.0,195325.0,200341.0,199896.0,198805.0,195626.0,197454.0,198775.0,201306.0,206471.0,210265.0,208012.0,208290.0,201529.0,203396.0,202575.0,216860.0,218236.0,228151.0,226255.0,234634.0,230873.0,233155.0,228694.0,231359.0,234084.0,242802.0,242630.0,239412.0,232802.0,237419.0,243742.0,248099.0,243190.0,247083.0,248879.0,255727.0,247599.0,252570.0,249993.0,255677.0,251465.0,259326.0,257829.0,259328.0,256954.0,256103.0,258168.0,255597.0,260296.0
395193,278,"Vineland, NJ",msa,NJ,134174.0,132005.0,137827.0,134107.0,132983.0,125445.0,119867.0,119695.0,122110.0,123290.0,124959.0,120796.0,130262.0,133582.0,134552.0,135657.0,134956.0,146038.0,146146.0,146685.0,149693.0,151870.0,156039.0,153369.0,152223.0,156001.0,160755.0,167931.0,167297.0,171464.0,172581.0,173094.0,168788.0,170267.0,176367.0,180012.0,185247.0,187084.0,187003.0,184170.0,181084.0,179969.0,180710.0,178446.0,179703.0,185955.0,194332.0,203101.0,204228.0,203764.0,199235.0,187096.0,192751.0,189773.0,201403.0,196800.0,204026.0,208696.0,209253.0,208633.0,199586.0,207243.0,209736.0,215014.0,209487.0,208832.0,209565.0,214793.0,225965.0,233442.0,239292.0,241121.0,239407.0,234075.0,227250.0,227286.0,234206.0
394703,279,"Idaho Falls, ID",msa,ID,204807.0,199759.0,202290.0,201984.0,212814.0,210312.0,212343.0,209478.0,207213.0,213955.0,216206.0,227493.0,229805.0,233193.0,232980.0,235216.0,234615.0,233786.0,230551.0,231340.0,237982.0,242050.0,245907.0,249748.0,257962.0,272807.0,282489.0,290804.0,288608.0,291181.0,298680.0,318413.0,336954.0,346557.0,338760.0,341712.0,344881.0,358326.0,363862.0,376640.0,378890.0,388013.0,382836.0,397708.0,408309.0,422529.0,414524.0,410390.0,399603.0,394994.0,381908.0,375808.0,371694.0,371322.0,369205.0,369106.0,369305.0,376727.0,376470.0,382146.0,379211.0,381759.0,372177.0,373426.0,367444.0,360299.0,358289.0,360121.0,378998.0,387498.0,387110.0,394249.0,396600.0,396848.0,385920.0,384472.0,386583.0
394639,280,"Grand Junction, CO",msa,CO,229743.0,229063.0,230688.0,232291.0,237466.0,239858.0,244491.0,246399.0,247183.0,247121.0,248511.0,250883.0,247838.0,250220.0,256894.0,267793.0,272308.0,273889.0,269493.0,269030.0,271881.0,269273.0,268252.0,266197.0,277649.0,285183.0,291996.0,293933.0,294903.0,297204.0,297578.0,304623.0,311108.0,320891.0,322989.0,326518.0,327490.0,330203.0,328691.0,335266.0,339825.0,354876.0,355636.0,362122.0,363022.0,373148.0,381652.0,382045.0,378093.0,374902.0,366604.0,363035.0,356378.0,360653.0,363579.0,364002.0,363063.0,366766.0,376685.0,386059.0,383618.0,383354.0,381092.0,379990.0,375694.0,371882.0,369295.0,369566.0,379995.0,391024.0,396493.0,392595.0,389111.0,394648.0,396903.0,407231.0,407876.0
